x,y,iteration,src_group,dataset
-14.746224,-79.45666,T1,LLM,xsum
36.79854,3.2385075,T1,LLM,xsum
-65.86522,-44.21544,T1,LLM,xsum
20.804195,-119.594055,T1,LLM,xsum
18.138056,-108.01262,T1,LLM,xsum
6.0851326,-110.53539,T1,LLM,xsum
-34.099865,-79.13048,T1,LLM,xsum
-33.411922,-117.044304,T1,LLM,xsum
-41.66732,4.0383954,T1,LLM,xsum
25.165302,109.53914,T1,LLM,xsum
7.5976562,-118.83494,T1,LLM,xsum
-13.30485,-110.70336,T1,LLM,xsum
4.554436,-76.301476,T1,LLM,xsum
-2.1247096,-72.65042,T1,LLM,xsum
-44.779743,-116.15441,T1,LLM,xsum
-93.935555,-72.45548,T1,LLM,xsum
-51.51921,-64.66489,T1,LLM,xsum
25.322163,-103.74504,T1,LLM,xsum
-88.34865,-50.703842,T1,LLM,xsum
-59.58033,-90.50292,T1,LLM,xsum
7.801202,-79.29449,T1,LLM,xsum
-98.48493,-50.50058,T1,LLM,xsum
7.156661,-73.978905,T1,LLM,xsum
-40.857845,-87.5094,T1,LLM,xsum
-7.759391,-69.310684,T1,LLM,xsum
-17.662437,-63.32859,T1,LLM,xsum
-67.65945,-111.1037,T1,LLM,xsum
-34.07637,-50.553867,T1,LLM,xsum
-76.26176,-0.8342136,T1,LLM,xsum
-59.120155,-98.68295,T1,LLM,xsum
-11.9657545,-73.721436,T1,LLM,xsum
-100.13112,-49.54549,T1,LLM,xsum
5.1536746,-66.47936,T1,LLM,xsum
-42.700718,-69.67797,T1,LLM,xsum
35.369198,60.163513,T1,LLM,xsum
-37.120396,-53.271,T1,LLM,xsum
-26.790316,-115.259445,T1,LLM,xsum
-103.67115,-61.208847,T1,LLM,xsum
1.8677245,-88.29916,T1,LLM,xsum
-62.732864,-49.103188,T1,LLM,xsum
17.864439,-99.671814,T1,LLM,xsum
-38.72231,-116.4195,T1,LLM,xsum
22.516836,31.169981,T1,LLM,xsum
-100.87262,-45.062565,T1,LLM,xsum
-94.69558,-52.200603,T1,LLM,xsum
-47.24062,-92.67787,T1,LLM,xsum
-89.64056,-66.622154,T1,LLM,xsum
-85.80362,-75.39533,T1,LLM,xsum
-43.12719,-90.158165,T1,LLM,xsum
-63.35711,-70.691376,T1,LLM,xsum
-53.28909,-51.3822,T1,LLM,xsum
-43.48355,-81.01892,T1,LLM,xsum
-63.89013,-98.33035,T1,LLM,xsum
10.584863,-47.20008,T1,LLM,xsum
13.469593,-80.77328,T1,LLM,xsum
-25.185055,-104.2531,T1,LLM,xsum
53.089005,-24.849052,T1,LLM,xsum
-25.382502,-120.62254,T1,LLM,xsum
-57.13769,-103.7815,T1,LLM,xsum
-48.47246,-62.4455,T1,LLM,xsum
-13.582188,-70.2032,T1,LLM,xsum
9.933867,-111.32239,T1,LLM,xsum
-32.856827,-72.45847,T1,LLM,xsum
-0.40251663,15.836,T1,LLM,xsum
-21.394953,-69.94201,T1,LLM,xsum
-32.39151,-80.80496,T1,LLM,xsum
40.834312,51.133133,T1,LLM,xsum
-36.80515,-105.634186,T1,LLM,xsum
-23.538837,-101.10469,T1,LLM,xsum
-40.44252,-77.3782,T1,LLM,xsum
5.8160367,-98.356316,T1,LLM,xsum
-53.436012,-50.31322,T1,LLM,xsum
27.254698,-47.43989,T1,LLM,xsum
-42.521873,-115.42058,T1,LLM,xsum
-12.367709,-56.170876,T1,LLM,xsum
37.652977,64.04047,T1,LLM,xsum
-57.621212,-73.49882,T1,LLM,xsum
-28.80524,-62.778133,T1,LLM,xsum
-37.549534,-124.36718,T1,LLM,xsum
9.020511,7.3944287,T1,LLM,xsum
-12.515875,-51.31638,T1,LLM,xsum
11.084925,-92.938095,T1,LLM,xsum
-14.864263,-106.534355,T1,LLM,xsum
28.438961,-114.518875,T1,Human,xsum
-61.11423,-74.353676,T1,Human,xsum
-34.20818,-95.42309,T1,Human,xsum
-103.65757,-48.28145,T1,Human,xsum
-16.613052,-117.21671,T1,Human,xsum
-90.665146,-77.76169,T1,Human,xsum
36.597992,0.08146018,T1,Human,xsum
-5.524413,-91.008804,T1,Human,xsum
-56.95361,-68.18872,T1,Human,xsum
-24.571716,-100.76009,T1,Human,xsum
-35.161842,-67.859245,T1,Human,xsum
-15.016289,-2.6631348,T1,Human,xsum
-4.7440844,-132.87862,T1,Human,xsum
-50.0825,-86.71401,T1,Human,xsum
-5.627552,-61.56931,T1,Human,xsum
-0.82908565,-56.70965,T1,Human,xsum
12.508272,-99.30645,T1,Human,xsum
-68.12333,-25.838047,T1,Human,xsum
-85.07668,-73.7123,T1,Human,xsum
0.4064782,-63.151592,T1,Human,xsum
-23.547983,-109.02611,T1,Human,xsum
-63.653545,-25.687176,T1,Human,xsum
-40.021328,-59.010254,T1,Human,xsum
-102.502975,-9.237994,T1,Human,xsum
-88.567276,-86.09036,T1,Human,xsum
72.495995,91.49774,T1,Human,xsum
65.1425,47.13583,T1,Human,xsum
90.682274,63.806705,T1,Human,xsum
-45.456917,-123.35416,T1,Human,xsum
-34.099907,-119.07598,T1,Human,xsum
-7.0577374,-124.01605,T1,Human,xsum
22.803442,-113.00522,T1,Human,xsum
-66.46943,-20.529907,T1,Human,xsum
37.80708,-110.05877,T1,Human,xsum
-36.3902,-92.28395,T1,Human,xsum
-103.87463,-18.253647,T1,Human,xsum
-38.392204,3.2300522,T1,Human,xsum
-25.104364,-98.89401,T1,Human,xsum
46.66419,-105.98268,T1,Human,xsum
-20.334482,-118.645744,T1,Human,xsum
-92.2918,-62.393913,T1,Human,xsum
-91.38417,-73.7197,T1,Human,xsum
46.23972,38.349182,T1,Human,xsum
-128.8043,11.85718,T1,Human,xsum
0.02574942,-50.361744,T1,Human,xsum
-66.54161,-60.338757,T1,Human,xsum
-45.60597,-101.73579,T1,Human,xsum
-56.438618,-98.46498,T1,Human,xsum
-13.570104,-112.92485,T1,Human,xsum
-38.458584,-82.03734,T1,Human,xsum
-3.5722723,-63.77004,T1,Human,xsum
-13.294301,-100.96884,T1,Human,xsum
19.184055,59.59652,T1,Human,xsum
-29.906485,-70.73366,T1,Human,xsum
-34.06297,11.841214,T1,Human,xsum
-53.82774,-101.77702,T1,Human,xsum
-36.331562,-72.60567,T1,Human,xsum
-6.1379957,-56.699368,T1,Human,xsum
-73.19621,-66.110405,T1,Human,xsum
-29.344244,-94.117096,T1,Human,xsum
2.561922,18.096798,T1,Human,xsum
-82.92695,-90.01467,T1,Human,xsum
-6.643471,-99.2445,T1,Human,xsum
-56.155514,16.766663,T1,Human,xsum
-24.53219,-81.86334,T1,Human,xsum
-10.824809,-58.639053,T1,Human,xsum
-4.4946585,-109.269646,T1,Human,xsum
-51.31315,-115.04171,T1,Human,xsum
-4.4536724,-72.93522,T1,Human,xsum
-4.031352,-93.68076,T1,Human,xsum
-19.543627,-105.17634,T1,Human,xsum
-39.676987,-68.88009,T1,Human,xsum
-103.90085,-56.170185,T1,Human,xsum
-62.231354,-58.9649,T1,Human,xsum
-88.18488,-55.62895,T1,Human,xsum
16.210354,-94.5946,T1,Human,xsum
-19.487226,-101.13487,T1,Human,xsum
-107.78098,-10.877616,T1,Human,xsum
3.1356905,-63.59364,T1,Human,xsum
-45.909203,-115.8405,T1,Human,xsum
-93.46458,-75.6402,T1,Human,xsum
22.184523,-100.66443,T1,Human,xsum
14.566796,-107.90797,T1,Human,xsum
-49.65121,-91.695526,T1,Human,xsum
-41.853046,-109.34885,T1,Human,xsum
-111.268456,-35.73727,T1,Human,xsum
-20.799496,-88.62056,T1,Human,xsum
-5.4558573,-85.54301,T1,Human,xsum
-29.539036,-48.82413,T1,Human,xsum
-111.74636,-29.54891,T1,Human,xsum
-65.247765,-8.337728,T1,Human,xsum
-1.2945977,-67.4421,T1,Human,xsum
-54.23521,-98.86516,T1,Human,xsum
-41.9283,-74.89706,T1,Human,xsum
-95.08957,-83.44375,T1,Human,xsum
-38.94884,-92.70499,T1,Human,xsum
12.47408,-103.28706,T1,Human,xsum
-42.545258,-62.79518,T1,Human,xsum
27.361002,-105.90809,T1,Human,xsum
9.026453,-109.54321,T1,Human,xsum
-70.91089,-93.23238,T1,Human,xsum
3.1331656,-115.84094,T1,Human,xsum
-45.02142,-63.40327,T1,Human,xsum
-50.14686,-113.420845,T1,Human,xsum
-41.051975,-71.80355,T1,Human,xsum
-94.469185,-28.48463,T1,Human,xsum
-54.159386,-80.70879,T1,Human,xsum
-45.43171,-86.98508,T1,Human,xsum
-104.03638,-49.97253,T1,Human,xsum
10.463182,-98.711235,T1,Human,xsum
-76.33418,12.70283,T1,Human,xsum
-51.51854,-95.79244,T1,Human,xsum
-39.979313,-21.777111,T1,Human,xsum
3.868753,-57.05368,T1,Human,xsum
-77.66214,-73.54279,T1,Human,xsum
-34.306927,-38.61397,T1,Human,xsum
-105.11716,-29.206375,T1,Human,xsum
-55.146202,-76.30027,T1,Human,xsum
-19.521225,-115.04728,T1,Human,xsum
-13.933735,-115.05273,T1,Human,xsum
-94.39074,-76.300255,T1,Human,xsum
-2.1346357,-106.26882,T1,Human,xsum
-57.605988,-100.393364,T1,Human,xsum
-62.57474,-43.507435,T1,Human,xsum
-2.8334205,-91.27743,T1,Human,xsum
-3.7452676,-85.83294,T1,Human,xsum
-11.714837,-48.92203,T1,Human,xsum
2.715185,19.759727,T1,Human,xsum
1.5696776,18.812008,T1,Human,xsum
-53.996567,-59.038364,T1,Human,xsum
1.3266811,-52.98985,T1,Human,xsum
-45.520733,-65.89389,T1,Human,xsum
-2.897167,-57.916954,T1,Human,xsum
-27.066113,-78.132835,T1,Human,xsum
-103.2759,-32.67127,T1,Human,xsum
-32.949944,-101.9243,T1,Human,xsum
-101.53669,-14.225675,T1,Human,xsum
11.626051,12.339853,T1,Human,xsum
-33.68811,-68.39984,T1,Human,xsum
-71.32427,-90.16499,T1,Human,xsum
-10.287127,-61.93089,T1,Human,xsum
-44.219944,-97.575325,T1,Human,xsum
-85.03657,-68.43499,T1,Human,xsum
-15.333912,-89.5171,T1,Human,xsum
-36.735573,-76.282036,T1,Human,xsum
-69.9332,-82.06996,T1,Human,xsum
-10.0463295,-88.064926,T1,Human,xsum
-30.558456,-97.911064,T1,Human,xsum
0.5703409,-110.80066,T1,Human,xsum
-37.213203,-116.03587,T1,Human,xsum
-23.295382,-95.241585,T1,Human,xsum
-48.611,-68.13505,T1,Human,xsum
-32.378147,-118.6729,T1,Human,xsum
-30.063387,-62.865734,T1,Human,xsum
-14.116095,-60.000828,T1,Human,xsum
-40.567326,-118.20895,T1,Human,xsum
46.09195,102.812355,T1,Human,xsum
32.62587,-102.19487,T1,Human,xsum
-68.014145,-52.72783,T1,Human,xsum
4.160356,-82.86118,T1,Human,xsum
-50.264244,-105.87425,T1,Human,xsum
-66.594864,-100.650604,T1,Human,xsum
-62.36123,-61.528168,T1,Human,xsum
-108.85806,-55.847023,T1,Human,xsum
-3.089471,-81.64821,T1,Human,xsum
-36.26899,-118.728676,T1,Human,xsum
-45.439137,-93.926674,T1,Human,xsum
46.279716,56.372574,T1,Human,xsum
15.512143,-100.38238,T1,Human,xsum
-32.619736,-76.74534,T1,Human,xsum
6.009165,-100.66127,T1,Human,xsum
-35.876614,-64.299904,T1,Human,xsum
-16.904007,-56.259167,T1,Human,xsum
-93.04263,-59.063972,T1,Human,xsum
-88.54859,-73.81493,T1,Human,xsum
-80.36003,-72.94899,T1,Human,xsum
-105.250496,-20.439903,T1,Human,xsum
45.821037,33.87052,T1,Human,xsum
-35.950024,-118.01014,T1,Human,xsum
-39.80947,-108.40372,T1,Human,xsum
40.20211,110.30443,T1,Human,xsum
-9.178447,-79.147125,T1,Human,xsum
-106.945,-19.97164,T1,Human,xsum
-108.37211,-46.74664,T1,Human,xsum
-14.6522455,-84.87658,T1,Human,xsum
-15.064723,-52.340874,T1,Human,xsum
-30.810043,-117.43378,T1,Human,xsum
-48.308254,-90.40287,T1,Human,xsum
-45.85308,-105.73505,T1,Human,xsum
1.4202541,-100.06532,T1,Human,xsum
-106.931206,-53.2473,T1,Human,xsum
21.025732,-97.319565,T1,Human,xsum
-39.916313,-100.912346,T1,Human,xsum
-110.78266,-16.752785,T1,Human,xsum
-21.357367,-106.59855,T1,Human,xsum
-70.410576,-66.58417,T1,Human,xsum
12.284429,27.948566,T1,Human,xsum
-117.41989,-53.477055,T1,Human,xsum
-45.661167,-70.5014,T1,Human,xsum
-25.98191,-89.73246,T1,Human,xsum
10.656424,-97.29954,T1,Human,xsum
40.209435,49.67261,T1,Human,xsum
-20.630661,-59.01901,T1,Human,xsum
-68.85075,-40.740696,T1,Human,xsum
-10.734721,-119.912895,T1,Human,xsum
-3.7699907,-99.00511,T1,Human,xsum
-57.48655,-59.607937,T1,Human,xsum
7.950507,-84.23574,T1,Human,xsum
-64.026985,-52.047573,T1,Human,xsum
7.5147367,-91.9667,T1,Human,xsum
2.4193723,-104.249565,T1,Human,xsum
-47.42998,-123.23537,T1,Human,xsum
-84.695755,-80.531685,T1,Human,xsum
-57.606506,-64.12059,T1,Human,xsum
-110.89435,10.050369,T1,Human,xsum
-47.0544,-97.75213,T1,Human,xsum
-49.297527,-97.1334,T1,Human,xsum
-113.928535,-26.761063,T1,Human,xsum
-75.23933,-67.34248,T1,Human,xsum
-62.343987,-83.321495,T1,Human,xsum
-61.397285,-51.4211,T1,Human,xsum
-96.95025,-55.215683,T1,Human,xsum
-83.82367,-83.5248,T1,Human,xsum
-72.41682,-69.657005,T1,Human,xsum
-59.672718,-78.48242,T1,Human,xsum
18.955528,-102.77665,T1,Human,xsum
-11.183661,-104.87057,T1,Human,xsum
-36.426544,-68.24031,T1,Human,xsum
-20.572319,-130.05255,T1,Human,xsum
-68.196396,-107.56992,T1,Human,xsum
-95.29127,-62.93943,T1,Human,xsum
49.847023,33.06999,T1,Human,xsum
-30.368639,-76.219345,T1,Human,xsum
-97.36377,-70.03801,T1,Human,xsum
7.6065044,-102.385315,T1,Human,xsum
13.279127,5.6756334,T1,Human,xsum
-11.273837,-126.98849,T1,Human,xsum
-4.543134,-65.88866,T1,Human,xsum
-0.75507855,-73.90684,T1,Human,xsum
-21.473423,-63.03857,T1,Human,xsum
-10.873243,-114.17211,T1,Human,xsum
-73.787704,-76.68521,T1,Human,xsum
-13.005206,-126.85251,T1,Human,xsum
13.087213,-96.56984,T1,Human,xsum
-15.010902,-77.809135,T1,Human,xsum
-65.11175,-63.82475,T1,Human,xsum
-102.40695,-52.351463,T1,Human,xsum
-51.537075,-88.40383,T1,Human,xsum
-109.52776,-36.186455,T1,Human,xsum
-13.27203,-65.388535,T1,Human,xsum
88.2729,72.95685,T1,Human,xsum
-40.509506,-97.910286,T1,Human,xsum
-3.5348666,-84.43501,T1,Human,xsum
-42.047474,-119.58953,T1,Human,xsum
-64.44989,-54.53918,T1,Human,xsum
-106.81335,-24.405764,T1,Human,xsum
3.568086,-69.104355,T1,Human,xsum
-10.807739,-96.678276,T1,Human,xsum
-60.237488,-36.892124,T1,Human,xsum
-6.1815066,-123.41884,T1,Human,xsum
-27.247591,-93.800255,T1,Human,xsum
17.279892,-112.1919,T1,Human,xsum
25.394245,-96.71796,T1,Human,xsum
-33.72958,-90.761375,T1,Human,xsum
12.93068,-86.627495,T1,Human,xsum
-20.361555,-81.85865,T1,Human,xsum
-105.06684,-66.63436,T1,Human,xsum
-52.95543,-105.28087,T1,Human,xsum
-20.844858,-128.50888,T1,Human,xsum
-0.5348261,-82.35885,T1,Human,xsum
-32.198944,-52.560074,T1,Human,xsum
-47.6805,-74.01426,T1,Human,xsum
-14.921436,-121.41597,T1,Human,xsum
-30.660145,-109.30833,T1,Human,xsum
-86.20872,-67.50878,T1,Human,xsum
27.334427,-118.47572,T1,Human,xsum
-59.838142,-59.395737,T1,Human,xsum
-21.295073,-75.35517,T1,Human,xsum
-48.603813,-111.625916,T1,Human,xsum
7.8847976,-105.63158,T1,Human,xsum
37.64819,68.040054,T1,Human,xsum
-116.48814,-29.725563,T1,Human,xsum
5.1532984,59.526123,T1,Human,xsum
-62.715702,1.3374014,T1,Human,xsum
-43.223022,-2.6039116,T1,Human,xsum
-76.80906,-83.82863,T1,Human,xsum
20.139294,1.3415251,T1,Human,xsum
-93.75818,-48.856663,T1,Human,xsum
-63.15307,-86.32198,T1,Human,xsum
-47.429405,-107.249084,T1,Human,xsum
-4.969681,-3.4481668,T1,Human,xsum
-25.597086,-127.01319,T1,Human,xsum
-65.27534,-75.06717,T1,Human,xsum
-41.832935,-90.90489,T1,Human,xsum
-71.92599,-95.00222,T1,Human,xsum
-59.121635,-47.274143,T1,Human,xsum
2.723102,-92.5824,T1,Human,xsum
-45.66188,-61.73828,T1,Human,xsum
-41.102448,-93.50106,T1,Human,xsum
-18.095541,-108.321396,T1,Human,xsum
-112.28625,-27.65755,T1,Human,xsum
-61.024666,-55.06654,T1,Human,xsum
-38.690605,-90.33829,T1,Human,xsum
-43.170918,-93.74097,T1,Human,xsum
-27.412663,-74.067795,T1,Human,xsum
3.9067445,-123.210434,T1,Human,xsum
-25.319479,-68.98361,T1,Human,xsum
-113.31793,-54.45221,T1,Human,xsum
-56.3429,-107.892426,T1,Human,xsum
-24.748875,-60.72654,T1,Human,xsum
-74.54066,-61.921623,T1,Human,xsum
-35.619724,-113.73119,T1,Human,xsum
3.7549806,-100.253075,T1,Human,xsum
1.3940406,-60.88341,T1,Human,xsum
-48.06066,-70.32258,T1,Human,xsum
-108.24314,-14.469168,T1,Human,xsum
-68.57978,-47.70848,T1,Human,xsum
-0.80330724,-107.93083,T1,Human,xsum
-93.17701,-67.37694,T1,Human,xsum
15.298819,-106.082565,T1,Human,xsum
-69.74302,-69.96382,T1,Human,xsum
-1.3375146,-110.52516,T1,Human,xsum
-9.796285,38.351032,T1,Human,xsum
5.9742885,-87.432655,T1,Human,xsum
-82.61826,-61.7423,T1,Human,xsum
-21.757364,-125.22415,T1,Human,xsum
40.23881,-100.28811,T1,Human,xsum
-72.6567,-100.50375,T1,Human,xsum
-38.0197,-110.95729,T1,Human,xsum
-51.353363,-99.814545,T1,Human,xsum
-35.977898,-102.226036,T1,Human,xsum
-91.58142,-79.20544,T1,Human,xsum
-30.300173,-53.941944,T1,Human,xsum
11.890471,-106.139786,T1,Human,xsum
-8.263276,-59.79019,T1,Human,xsum
-17.066046,-67.96273,T1,Human,xsum
-7.692476,-81.98697,T1,Human,xsum
-11.06857,-93.32936,T1,Human,xsum
32.119648,-117.11554,T1,Human,xsum
-69.43119,-101.10481,T1,Human,xsum
15.547268,-116.532265,T1,Human,xsum
-29.689587,-104.65114,T1,Human,xsum
-18.6644,-96.98069,T1,Human,xsum
-20.0354,-65.70523,T1,Human,xsum
-112.80142,-23.675362,T1,Human,xsum
7.487238,-69.21515,T1,Human,xsum
-9.988426,-82.74189,T1,Human,xsum
-10.19086,-72.22403,T1,Human,xsum
-3.4167914,36.806988,T1,Human,xsum
-29.701338,-66.83787,T1,Human,xsum
-7.04561,-75.822495,T1,Human,xsum
-93.53769,-7.420171,T1,Human,xsum
14.599573,-122.254074,T1,Human,xsum
-89.83604,-80.30367,T1,Human,xsum
31.33551,-113.59896,T1,Human,xsum
-53.31496,-109.75041,T1,Human,xsum
-38.130287,-87.848495,T1,Human,xsum
23.829948,-98.88954,T1,Human,xsum
9.705608,-86.214355,T1,Human,xsum
27.048157,-109.52863,T1,Human,xsum
9.70328,-117.12272,T1,Human,xsum
-113.30354,-50.543858,T1,Human,xsum
-30.78179,-111.925804,T1,Human,xsum
-18.003042,-52.74206,T1,Human,xsum
-11.18292,-115.914345,T1,Human,xsum
-69.3627,-61.700912,T1,Human,xsum
0.69644535,-70.83462,T1,Human,xsum
-60.067764,-104.2215,T1,Human,xsum
9.854315,3.9618065,T1,Human,xsum
-35.571186,-100.02354,T1,Human,xsum
16.462255,-111.25435,T1,Human,xsum
-14.945041,-78.484375,T1,Human,xsum
36.747307,3.3483331,T1,Human,xsum
-66.02467,-44.399746,T1,Human,xsum
21.05234,-119.9003,T1,Human,xsum
18.167103,-107.86485,T1,Human,xsum
4.3688474,-111.86604,T1,Human,xsum
-34.02792,-78.71462,T1,Human,xsum
-23.717777,-126.28813,T1,Human,xsum
-35.33548,-116.36102,T1,Human,xsum
-41.918766,4.1079373,T1,Human,xsum
25.625988,108.979034,T1,Human,xsum
33.476597,-108.27221,T1,Human,xsum
7.867258,-117.80565,T1,Human,xsum
-34.21122,-54.749332,T1,Human,xsum
-13.148828,-109.99611,T1,Human,xsum
4.5944047,-76.341965,T1,Human,xsum
-2.1226695,-72.66806,T1,Human,xsum
4.2451463,-107.47217,T1,Human,xsum
-44.217125,-117.28598,T1,Human,xsum
-70.317444,-27.794554,T1,Human,xsum
-93.96844,-73.57337,T1,Human,xsum
-48.038654,-80.02282,T1,Human,xsum
-37.729565,-60.909866,T1,Human,xsum
-75.23378,-81.8748,T1,Human,xsum
-31.903364,-64.97453,T1,Human,xsum
-49.542976,-62.783634,T1,Human,xsum
-59.584305,-70.21314,T1,Human,xsum
25.978758,-102.39677,T1,Human,xsum
-89.21242,-51.525295,T1,Human,xsum
-59.553635,-91.97628,T1,Human,xsum
7.8504076,-79.336494,T1,Human,xsum
-98.28093,-50.031094,T1,Human,xsum
0.6709919,-97.6317,T1,Human,xsum
-40.87055,-87.29271,T1,Human,xsum
-6.862989,-69.17631,T1,Human,xsum
-17.647299,-63.312607,T1,Human,xsum
-67.497826,-111.20792,T1,Human,xsum
-33.772785,-50.709114,T1,Human,xsum
-76.657616,-0.8167409,T1,Human,xsum
-60.41091,-73.801765,T1,Human,xsum
-59.529182,-101.988396,T1,Human,xsum
-12.743858,-73.97375,T1,Human,xsum
-100.967285,-51.236763,T1,Human,xsum
0.28360885,-65.959984,T1,Human,xsum
-43.37555,-68.685,T1,Human,xsum
36.420975,59.866066,T1,Human,xsum
-37.383533,-53.164948,T1,Human,xsum
-26.195147,-116.703766,T1,Human,xsum
-103.91239,-61.42796,T1,Human,xsum
1.8521864,-86.977684,T1,Human,xsum
-63.313835,-49.295208,T1,Human,xsum
18.70751,-97.42544,T1,Human,xsum
-105.82987,-64.213356,T1,Human,xsum
-38.853424,-116.235245,T1,Human,xsum
22.991812,31.154377,T1,Human,xsum
-99.180016,-46.158123,T1,Human,xsum
-95.58902,-53.912273,T1,Human,xsum
-48.818905,-92.936775,T1,Human,xsum
-88.48373,-67.57298,T1,Human,xsum
-85.875275,-76.793625,T1,Human,xsum
-97.42239,0.7048658,T1,Human,xsum
-43.680946,-90.92489,T1,Human,xsum
-63.067448,-70.82806,T1,Human,xsum
-53.434265,-51.120293,T1,Human,xsum
-43.7341,-80.44327,T1,Human,xsum
-62.50519,-97.9614,T1,Human,xsum
-82.432884,-77.139404,T1,Human,xsum
13.587696,-80.85867,T1,Human,xsum
-26.859789,-105.54298,T1,Human,xsum
-31.39086,-90.73537,T1,Human,xsum
-25.780325,-121.61718,T1,Human,xsum
-55.85154,-102.66981,T1,Human,xsum
-5.8578105,-104.72948,T1,Human,xsum
-47.807705,-61.80586,T1,Human,xsum
-13.620551,-70.16563,T1,Human,xsum
10.08069,-111.1361,T1,Human,xsum
-32.351456,-73.789055,T1,Human,xsum
-0.28378755,16.160238,T1,Human,xsum
-21.173862,-71.02999,T1,Human,xsum
-32.621937,-80.463875,T1,Human,xsum
40.37732,50.40678,T1,Human,xsum
-36.494446,-106.43097,T1,Human,xsum
-17.162022,-72.13606,T1,Human,xsum
-22.625801,-101.267555,T1,Human,xsum
-16.567705,-61.48482,T1,Human,xsum
-40.27677,-76.87925,T1,Human,xsum
3.8327427,-96.91734,T1,Human,xsum
-23.952566,-128.60028,T1,Human,xsum
-54.206432,-50.4461,T1,Human,xsum
-86.42926,-57.092213,T1,Human,xsum
-42.58526,-114.51746,T1,Human,xsum
-12.380687,-56.18089,T1,Human,xsum
38.14014,64.6693,T1,Human,xsum
-57.888985,-72.54066,T1,Human,xsum
-29.215061,-62.27225,T1,Human,xsum
-36.960552,-125.04536,T1,Human,xsum
9.012907,7.377945,T1,Human,xsum
-12.481846,-51.25254,T1,Human,xsum
11.12834,-93.01707,T1,Human,xsum
22.820955,-104.30746,T1,Human,xsum
28.6027,-115.084145,T1,LLM,xsum
-84.44298,-74.416534,T1,LLM,xsum
-33.946594,-95.039665,T1,LLM,xsum
-103.26645,-48.345154,T1,LLM,xsum
-16.059395,-117.167076,T1,LLM,xsum
-90.17435,-77.904594,T1,LLM,xsum
36.585583,0.04895126,T1,LLM,xsum
-6.3083525,-91.749374,T1,LLM,xsum
-57.13034,-68.4915,T1,LLM,xsum
-24.580519,-100.68824,T1,LLM,xsum
-34.869694,-67.7245,T1,LLM,xsum
-15.141534,-2.6194484,T1,LLM,xsum
-4.882092,-133.03355,T1,LLM,xsum
-49.440998,-86.94613,T1,LLM,xsum
-5.476873,-61.496563,T1,LLM,xsum
-0.69018084,-56.682976,T1,LLM,xsum
11.723735,-99.39697,T1,LLM,xsum
-68.06804,-25.78003,T1,LLM,xsum
-86.68984,-74.44288,T1,LLM,xsum
0.97462475,-64.32456,T1,LLM,xsum
-22.925743,-108.55695,T1,LLM,xsum
-63.636505,-25.746819,T1,LLM,xsum
-40.15031,-58.895435,T1,LLM,xsum
-102.50856,-9.240581,T1,LLM,xsum
-88.661026,-85.776184,T1,LLM,xsum
72.483986,91.46236,T1,LLM,xsum
64.9195,47.38058,T1,LLM,xsum
90.7071,63.73855,T1,LLM,xsum
-45.137344,-123.12132,T1,LLM,xsum
-35.08543,-120.28301,T1,LLM,xsum
-88.750626,-76.293594,T1,LLM,xsum
23.135838,-112.8862,T1,LLM,xsum
-66.724236,-20.22141,T1,LLM,xsum
37.862453,-109.98346,T1,LLM,xsum
-54.650898,-102.03682,T1,LLM,xsum
-102.641975,-18.325983,T1,LLM,xsum
-38.423523,3.209581,T1,LLM,xsum
13.078912,-115.75782,T1,LLM,xsum
46.588734,-106.1044,T1,LLM,xsum
-19.711992,-118.93593,T1,LLM,xsum
-37.72752,-61.093685,T1,LLM,xsum
-91.14207,-74.60861,T1,LLM,xsum
46.26938,38.37447,T1,LLM,xsum
-128.64384,12.36973,T1,LLM,xsum
-0.46185187,-50.87024,T1,LLM,xsum
-67.9174,-58.63899,T1,LLM,xsum
-46.877766,-103.00333,T1,LLM,xsum
-56.671715,-98.11438,T1,LLM,xsum
-1.4339479,-61.73036,T1,LLM,xsum
-38.535873,-81.75713,T1,LLM,xsum
-3.6483111,-63.540432,T1,LLM,xsum
-12.334201,-100.75498,T1,LLM,xsum
19.95253,58.436836,T1,LLM,xsum
-30.098288,-70.758545,T1,LLM,xsum
-34.054737,11.888738,T1,LLM,xsum
-57.057514,-99.93853,T1,LLM,xsum
-34.970715,-74.5455,T1,LLM,xsum
-6.4353414,-56.63582,T1,LLM,xsum
-73.187195,-66.20177,T1,LLM,xsum
-30.665613,-94.37713,T1,LLM,xsum
1.9812102,20.838741,T1,LLM,xsum
-82.99699,-89.963234,T1,LLM,xsum
-6.6397467,-99.2212,T1,LLM,xsum
1.7406915,-24.240171,T1,LLM,xsum
-24.762033,-81.985,T1,LLM,xsum
-61.152557,-16.62561,T1,LLM,xsum
-4.680137,-109.21941,T1,LLM,xsum
-51.047794,-112.32351,T1,LLM,xsum
-5.2397056,-72.8337,T1,LLM,xsum
-4.2170906,-93.71095,T1,LLM,xsum
-19.220304,-104.98077,T1,LLM,xsum
-38.113407,-68.7015,T1,LLM,xsum
-103.89925,-56.218796,T1,LLM,xsum
-62.444168,-58.3163,T1,LLM,xsum
-88.14849,-55.696815,T1,LLM,xsum
15.883089,-95.76597,T1,LLM,xsum
-18.448975,-101.47562,T1,LLM,xsum
-107.54446,-11.768144,T1,LLM,xsum
3.0349355,-63.579483,T1,LLM,xsum
